path,size_bytes,birth_epoch,birth_iso,modified_epoch,modified_iso
/Users/lech/PROJECTS_all/PROJECT_elements/project_elements_file_timestamps.csv,0,1768944997,2026-01-20T18:36:37,1768987933,2026-01-21T06:32:13
/Users/lech/PROJECTS_all/PROJECT_elements/GEMINI.md,1892,1768836337,2026-01-19T12:25:37,1768981025,2026-01-21T04:37:05
/Users/lech/PROJECTS_all/PROJECT_elements/AGENTS.md,1217,1768939292,2026-01-20T17:01:32,1768939292,2026-01-20T17:01:32
/Users/lech/PROJECTS_all/PROJECT_elements/test_insights_v3.json,1437,1768929066,2026-01-20T14:11:06,1768929066,2026-01-20T14:11:06
/Users/lech/PROJECTS_all/PROJECT_elements/plan_validation_report.json,5011,1768947831,2026-01-20T19:23:51,1768947831,2026-01-20T19:23:51
/Users/lech/PROJECTS_all/PROJECT_elements/cloud-run-deploy.sh,1411,1768980576,2026-01-21T04:29:36,1768981526,2026-01-21T04:45:26
/Users/lech/PROJECTS_all/PROJECT_elements/CLAUDE.md,5780,1768984945,2026-01-21T05:42:25,1768984945,2026-01-21T05:42:25
/Users/lech/PROJECTS_all/PROJECT_elements/test_insights.json,4013,1768927736,2026-01-20T13:48:56,1768927736,2026-01-20T13:48:56
/Users/lech/PROJECTS_all/PROJECT_elements/.gemini/context/brain.md,1010,1768836361,2026-01-19T12:26:01,1768836361,2026-01-19T12:26:01
/Users/lech/PROJECTS_all/PROJECT_elements/.gemini/context/body.md,936,1768836351,2026-01-19T12:25:51,1768836351,2026-01-19T12:25:51
/Users/lech/PROJECTS_all/PROJECT_elements/architecture_report/architecture_report.html,9748,1768970511,2026-01-21T01:41:51,1768970562,2026-01-21T01:42:42
/Users/lech/PROJECTS_all/PROJECT_elements/architecture_report/architecture_data.json,6521,1768970511,2026-01-21T01:41:51,1768970562,2026-01-21T01:42:42
/Users/lech/PROJECTS_all/PROJECT_elements/architecture_report/collider_analysis/unified_analysis.json,6799296,1768970510,2026-01-21T01:41:50,1768970543,2026-01-21T01:42:23
/Users/lech/PROJECTS_all/PROJECT_elements/architecture_report/collider_analysis/output_llm-oriented_standard-model-of-code_20260121_014151.json,7789623,1768970511,2026-01-21T01:41:51,1768970511,2026-01-21T01:41:51
/Users/lech/PROJECTS_all/PROJECT_elements/architecture_report/collider_analysis/output_human-readable_standard-model-of-code_20260121_014151.html,1276995,1768970511,2026-01-21T01:41:51,1768970511,2026-01-21T01:41:51
/Users/lech/PROJECTS_all/PROJECT_elements/architecture_report/collider_analysis/output_human-readable_standard-model-of-code_20260121_014224.html,1276879,1768970544,2026-01-21T01:42:24,1768970544,2026-01-21T01:42:24
/Users/lech/PROJECTS_all/PROJECT_elements/architecture_report/collider_analysis/output_llm-oriented_standard-model-of-code_20260121_014224.json,7789410,1768970544,2026-01-21T01:42:24,1768970544,2026-01-21T01:42:24
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_audit_artifacts.zip,60287,1765724845,2025-12-14T12:07:25,1765725385,2025-12-14T12:16:25
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_v7_final.zip,22,1764814364,2025-12-03T23:12:44,1764814364,2025-12-03T23:12:44
/Users/lech/PROJECTS_all/PROJECT_elements/archive/orphaned_src_2025/spectrometer_v2_preresolve.py,33250,1764772343,2025-12-03T11:32:23,1764772343,2025-12-03T11:32:23
/Users/lech/PROJECTS_all/PROJECT_elements/archive/docs_root_2026-01-19/PROJECT_MAP.md,3008,1768790512,2026-01-18T23:41:52,1768790512,2026-01-18T23:41:52
/Users/lech/PROJECTS_all/PROJECT_elements/archive/docs_root_2026-01-19/WORKFLOWS.md,4508,1768789499,2026-01-18T23:24:59,1768789499,2026-01-18T23:24:59
/Users/lech/PROJECTS_all/PROJECT_elements/archive/docs_root_2026-01-19/REPO_CLARITY_AUDIT.md,60781,1768799562,2026-01-19T02:12:42,1768799562,2026-01-19T02:12:42
/Users/lech/PROJECTS_all/PROJECT_elements/archive/docs_root_2026-01-19/EXECUTION_PLAN.md,65790,1768802680,2026-01-19T03:04:40,1768802680,2026-01-19T03:04:40
/Users/lech/PROJECTS_all/PROJECT_elements/archive/docs_root_2026-01-19/REPO_CLARITY_AUDIT_CONFIDENCE.md,8636,1768832754,2026-01-19T11:25:54,1768832754,2026-01-19T11:25:54
/Users/lech/PROJECTS_all/PROJECT_elements/archive/orphaned_docs_root_2025/COHERENCY_GUIDE.md,7265,1766477339,2025-12-23T05:08:59,1766477339,2025-12-23T05:08:59
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/incident_response_plan.md,12166,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/threat-model.md,6188,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/LICENSE,1952,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/renovate.json,363,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/CHANGELOG,48,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/GOVERNANCE.md,1425,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/playwright.config.js,806,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/README.md,3733,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/package-lock.json,207143,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/package.json,1985,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lodash.js,545279,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/SECURITY.md,2042,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/test/remove.js,795,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/test/underscore.html,15493,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/test/index.html,11064,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/test/test.js,807607,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/test/test-fp.js,65357,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/test/backbone.html,5640,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/test/playwright-runner.spec.js,832,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/test/fp.html,1322,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/test/asset/worker.js,398,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/test/asset/test-ui.js,5178,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/dist/lodash.fp.min.js,11606,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/dist/lodash.min.js,73320,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/dist/lodash.fp.js,29927,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/dist/lodash.core.js,115957,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/dist/mapping.fp.js,12059,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/dist/lodash.core.min.js,12684,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/dist/lodash.js,545268,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/fp/placeholder.js,105,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/fp/_mapping.js,9955,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/fp/_convertBrowser.js,615,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/fp/_baseConvert.js,16414,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/.github/CONTRIBUTING.md,3260,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/.github/workflows/renovate.yml,505,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/.github/workflows/scorecards.yml,1924,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/.github/workflows/browser-testing.yml,776,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/.github/workflows/codeql.yml,2723,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/.github/workflows/ci-bun.yml,744,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/.github/workflows/ci-docs.yml,634,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/.github/workflows/ci-node.yml,1195,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/fp/build-doc.js,2029,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/fp/build-modules.js,3640,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/fp/build-dist.js,1312,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/fp/template/doc/wiki.jst,6600,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/fp/template/modules/category.jst,89,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/fp/template/modules/thru.jst,223,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/fp/template/modules/fp.jst,101,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/fp/template/modules/module.jst,195,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/fp/template/modules/_util.jst,524,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/fp/template/modules/_falseOptions.jst,113,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/fp/template/modules/alias.jst,43,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/fp/template/modules/convert.jst,657,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/common/util.js,886,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/common/minify.js,1282,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/common/mapping.js,238,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/common/file.js,2140,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/common/uglify.options.js,534,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/main/build-site.js,6554,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/main/build-doc.js,2312,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/main/build-modules.js,895,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/lib/main/build-dist.js,734,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/doc/README.md,294979,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/perf/index.html,2342,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/perf/perf.js,56316,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/perf/asset/perf-ui.js,3500,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/license.txt,1561,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/textEditorCorners.gif,1821,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/min.png,552,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/upHover.png,526,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/errorIcon-sm.png,447,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/titlebarMid.png,273,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/textEditorBorders.gif,117,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/tabMenuPin.png,207,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/offHover.png,680,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/debugger.css,7184,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/off.png,742,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/tabMenuCheckbox.png,220,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/firebug.html,7262,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/infoIcon.gif,359,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/up.png,619,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/tabLeft.png,449,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/toolbarMid.png,242,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/twistyOpen.png,309,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/disable.png,543,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/twistyClosed.png,334,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/downHover.png,526,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/shadow2.gif,3093,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/shadow.gif,4364,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/down.png,637,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/tabHoverRight.png,436,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/buttonBgHover.png,171,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/minHover.png,485,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/detachHover.png,586,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/disableHover.gif,344,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/downActive.png,543,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/shadowAlpha.png,3403,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/warningIcon.gif,357,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/tree_open.gif,202,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/errorIcon.png,457,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/firebug-1.3a2.css,15468,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/buttonBg.png,167,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/search.png,685,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
/Users/lech/PROJECTS_all/PROJECT_elements/archive/spectrometer_benchmarks_legacy/lodash/vendor/firebug-lite/skin/xp/textEditorCorners.png,3960,1766120576,2025-12-19T02:02:56,1766120576,2025-12-19T02:02:56
