type,name,file_path,line,confidence,responsibility,purity,boundary,lifecycle,rpbl_score,evidence
Unknown,ReportGenerator,/mnt/data/spectrometer_system_audit/core/report_generator.py,74,30.0,5,5,5,5,5.0,class ReportGenerator:
Unknown,HealthStatus,/mnt/data/spectrometer_system_audit/core/system_health.py,14,30.0,5,5,5,5,5.0,class HealthStatus:
Unknown,SystemHealth,/mnt/data/spectrometer_system_audit/core/system_health.py,19,30.0,5,5,5,5,5.0,class SystemHealth:
Unknown,FunctionBody,/mnt/data/spectrometer_system_audit/core/complete_extractor.py,21,30.0,5,5,5,5,5.0,class FunctionBody:
Unknown,ClassBody,/mnt/data/spectrometer_system_audit/core/complete_extractor.py,56,30.0,5,5,5,5,5.0,class ClassBody:
Unknown,CompleteCodebase,/mnt/data/spectrometer_system_audit/core/complete_extractor.py,82,30.0,5,5,5,5,5.0,class CompleteCodebase:
Unknown,CompleteExtractor,/mnt/data/spectrometer_system_audit/core/complete_extractor.py,114,30.0,5,5,5,5,5.0,class CompleteExtractor:
Unknown,UnknownAtom,/mnt/data/spectrometer_system_audit/core/discovery_engine.py,30,30.0,5,5,5,5,5.0,class UnknownAtom:
Unknown,DiscoveryReport,/mnt/data/spectrometer_system_audit/core/discovery_engine.py,104,30.0,5,5,5,5,5.0,class DiscoveryReport:
Unknown,DiscoveryEngine,/mnt/data/spectrometer_system_audit/core/discovery_engine.py,119,30.0,5,5,5,5,5.0,class DiscoveryEngine:
Unknown,ParticleClassifier,/mnt/data/spectrometer_system_audit/core/particle_classifier.py,12,30.0,5,5,5,5,5.0,class ParticleClassifier:
